"<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>"
"2025.02.23	13:00:00	96238.28	96238.96	96199.70	96223.66	900	0	52"
"2025.02.23	13:15:00	96223.60	96223.60	96175.36	96183.52	900	0	52"
"2025.02.23	13:30:00	96183.46	96229.04	96174.70	96219.65	900	0	52"
"2025.02.23	13:45:00	96219.59	96223.30	96199.49	96213.23	900	0	52"
"2025.02.23	14:00:00	96213.17	96213.17	96178.11	96178.11	900	0	52"
"2025.02.23	14:15:00	96178.05	96214.21	96170.85	96184.81	900	0	52"
"2025.02.23	14:30:00	96184.75	96213.58	96175.78	96202.13	900	0	52"
"2025.02.23	14:45:00	96202.07	96317.74	96193.37	96303.52	900	0	52"
"2025.02.23	15:00:00	96303.46	96389.37	96302.32	96385.23	900	0	52"
"2025.02.23	15:15:00	96385.17	96403.08	96368.43	96395.44	900	0	52"
"2025.02.23	15:30:00	96395.38	96421.79	96375.52	96420.65	900	0	52"
"2025.02.23	15:45:00	96420.59	96445.13	96412.32	96415.13	900	0	52"
"2025.02.23	16:00:00	96415.07	96415.07	96361.13	96361.13	900	0	52"
"2025.02.23	16:15:00	96361.07	96368.95	96328.67	96350.17	900	0	52"
"2025.02.23	16:30:00	96350.11	96350.11	96312.49	96322.01	900	0	52"
"2025.02.23	16:45:00	96321.95	96353.91	96319.73	96331.95	900	0	52"
"2025.02.23	17:00:00	96331.89	96344.20	96294.09	96328.48	900	0	52"
"2025.02.23	17:15:00	96328.42	96328.42	96303.16	96320.82	900	0	52"
"2025.02.23	17:30:00	96320.76	96339.42	96301.26	96322.86	900	0	52"
"2025.02.23	17:45:00	96322.80	96322.80	96288.48	96288.48	900	0	52"
"2025.02.23	18:00:00	96288.42	96288.42	96254.79	96254.79	900	0	52"
"2025.02.23	18:15:00	96254.73	96274.33	96209.91	96272.71	900	0	52"
"2025.02.23	18:30:00	96272.65	96331.46	96246.07	96323.36	900	0	52"
"2025.02.23	18:45:00	96323.30	96323.30	96279.14	96309.69	900	0	52"
"2025.02.23	19:00:00	96309.63	96310.95	96278.31	96278.31	900	0	52"
"2025.02.23	19:15:00	96278.25	96278.25	96227.61	96239.14	900	0	52"
"2025.02.23	19:30:00	96239.08	96275.88	96234.40	96269.10	900	0	52"
"2025.02.23	19:45:00	96269.04	96371.63	96260.76	96370.73	900	0	52"
"2025.02.23	20:00:00	96370.67	96384.45	96345.96	96382.89	900	0	52"
"2025.02.23	20:15:00	96382.83	96418.49	96377.61	96413.93	900	0	52"
"2025.02.23	20:30:00	96413.87	96413.87	96385.16	96398.65	900	0	52"
"2025.02.23	20:45:00	96398.59	96416.44	96369.28	96369.28	900	0	52"
"2025.02.23	21:00:00	96369.22	96444.97	96361.96	96410.71	900	0	52"
"2025.02.23	21:15:00	96410.65	96410.65	96376.28	96399.68	900	0	52"
"2025.02.23	21:30:00	96399.62	96399.62	96358.22	96364.20	900	0	52"
"2025.02.23	21:45:00	96364.14	96385.80	96344.38	96371.46	900	0	52"
"2025.02.23	22:00:00	96371.40	96371.40	96339.21	96339.21	900	0	52"
"2025.02.23	22:15:00	96339.15	96357.80	96297.99	96346.82	900	0	52"
"2025.02.23	22:30:00	96346.76	96410.22	96336.50	96385.62	900	0	52"
"2025.02.23	22:45:00	96385.56	96385.56	96351.96	96354.32	900	0	52"
"2025.02.23	23:00:00	96354.26	96367.52	96325.22	96325.22	900	0	52"
"2025.02.23	23:15:00	96325.16	96369.87	96314.12	96363.33	900	0	52"
"2025.02.23	23:30:00	96363.27	96363.27	96332.13	96333.29	900	0	52"
"2025.02.23	23:45:00	96333.23	96347.43	96303.35	96344.07	900	0	52"
"2025.02.24	00:00:00	96344.01	96394.27	96336.87	96384.43	900	0	52"
"2025.02.24	00:15:00	96384.37	96399.81	96360.81	96387.33	900	0	52"
"2025.02.24	00:30:00	96387.27	96402.16	96347.13	96388.90	900	0	52"
"2025.02.24	00:45:00	96388.84	96402.33	96374.67	96374.67	900	0	52"
"2025.02.24	01:00:00	96374.61	96417.91	96364.69	96364.69	900	0	52"
"2025.02.24	01:15:00	96364.63	96436.65	96354.07	96403.11	900	0	52"
"2025.02.24	01:30:00	96403.05	96403.05	96364.11	96370.40	900	0	52"
"2025.02.24	01:45:00	96370.34	96370.34	96333.14	96343.04	900	0	52"
"2025.02.24	02:00:00	96342.98	96377.83	96330.44	96345.67	900	0	52"
"2025.02.24	02:15:00	96345.61	96364.28	96333.32	96333.32	900	0	52"
"2025.02.24	02:30:00	96333.26	96333.26	96279.32	96279.32	900	0	52"
"2025.02.24	02:45:00	96279.26	96303.30	96266.18	96274.74	900	0	52"
"2025.02.24	03:00:00	96274.68	96289.01	96262.12	96264.17	900	0	52"
"2025.02.24	03:15:00	96264.11	96283.83	96238.01	96258.81	900	0	52"
"2025.02.24	03:30:00	96258.75	96319.10	96255.75	96299.04	900	0	52"
"2025.02.24	03:45:00	96298.98	96346.43	96298.92	96311.09	900	0	52"
"2025.02.24	04:00:00	96311.03	96350.02	96299.69	96341.98	900	0	52"
"2025.02.24	04:15:00	96341.92	96365.08	96313.90	96313.90	900	0	52"
"2025.02.24	04:30:00	96313.84	96313.84	96266.80	96274.34	900	0	52"
"2025.02.24	04:45:00	96274.28	96325.71	96270.86	96314.49	900	0	52"
"2025.02.24	05:00:00	96314.43	96333.01	96284.13	96311.59	900	0	52"
"2025.02.24	05:15:00	96311.53	96311.81	96286.25	96291.29	900	0	52"
"2025.02.24	05:30:00	96291.23	96301.37	96252.65	96252.65	900	0	52"
"2025.02.24	05:45:00	96252.59	96270.46	96223.84	96223.84	900	0	52"
"2025.02.24	06:00:00	96223.78	96234.09	96201.21	96217.42	900	0	52"
"2025.02.24	06:15:00	96217.36	96253.14	96208.06	96236.22	900	0	52"
"2025.02.24	06:30:00	96236.16	96289.25	96231.00	96276.15	900	0	52"
"2025.02.24	06:45:00	96276.09	96276.09	96222.15	96222.15	900	0	52"
"2025.02.24	07:00:00	96222.09	96249.12	96201.57	96226.74	900	0	52"
"2025.02.24	07:15:00	96226.68	96247.06	96206.14	96206.14	900	0	52"
"2025.02.24	07:30:00	96206.08	96206.08	96152.14	96152.14	900	0	52"
"2025.02.24	07:45:00	96152.08	96154.88	96118.88	96118.88	900	0	52"
"2025.02.24	08:00:00	96118.82	96118.82	96064.88	96064.88	900	0	52"
"2025.02.24	08:15:00	96064.82	96064.82	96030.86	96059.28	900	0	52"
"2025.02.24	08:30:00	96059.22	96083.95	96032.40	96075.37	900	0	52"
"2025.02.24	08:45:00	96075.31	96107.25	96067.21	96088.35	900	0	52"
"2025.02.24	09:00:00	96088.29	96106.45	96070.35	96074.05	900	0	52"
"2025.02.24	09:15:00	96073.99	96073.99	96030.79	96046.06	900	0	52"
"2025.02.24	09:30:00	96046.00	96141.76	96042.04	96135.58	901	0	52"
"2025.02.24	09:45:00	96135.52	96217.26	96135.46	96183.12	899	0	52"
"2025.02.24	10:00:00	96183.06	96206.70	96156.60	96203.28	900	0	52"
"2025.02.24	10:15:00	96203.22	96228.41	96197.52	96200.92	900	0	52"
"2025.02.24	10:30:00	96200.86	96222.53	96190.54	96221.33	900	0	52"
"2025.02.24	10:45:00	96221.27	96221.27	96183.16	96183.16	900	0	52"
"2025.02.24	11:00:00	96183.10	96207.30	96160.42	96206.22	900	0	52"
"2025.02.24	11:15:00	96206.16	96216.72	96178.32	96195.13	900	0	52"
"2025.02.24	11:30:00	96195.07	96203.69	96175.97	96199.01	901	0	52"
"2025.02.24	11:45:00	96198.95	96199.14	96165.90	96180.04	900	0	52"
"2025.02.24	12:00:00	96179.98	96179.98	96142.94	96142.94	900	0	52"
"2025.02.24	12:15:00	96142.88	96227.71	96137.30	96216.61	900	0	52"
"2025.02.24	12:30:00	96216.55	96279.05	96209.83	96232.85	900	0	52"
"2025.02.24	12:45:00	96232.79	96272.70	96215.57	96247.38	900	0	52"
"2025.02.24	13:00:00	96247.32	96247.32	96193.38	96193.38	900	0	52"
"2025.02.24	13:15:00	96193.32	96201.88	96153.76	96153.76	900	0	52"
"2025.02.24	13:30:00	96153.70	96171.86	96133.42	96154.81	900	0	52"
"2025.02.24	13:45:00	96154.75	96154.75	96100.81	96100.81	900	0	52"
"2025.02.24	14:00:00	96100.75	96119.47	96087.19	96101.05	900	0	52"
"2025.02.24	14:15:00	96100.99	96146.39	96083.05	96141.83	900	0	52"
"2025.02.24	14:30:00	96141.77	96141.77	96097.67	96127.23	900	0	52"
"2025.02.24	14:45:00	96127.17	96127.17	96073.23	96073.23	900	0	52"
"2025.02.24	15:00:00	96073.17	96088.03	96060.19	96082.21	900	0	52"
"2025.02.24	15:15:00	96082.15	96094.67	96059.15	96086.78	900	0	52"
"2025.02.24	15:30:00	96086.72	96107.84	96071.54	96077.24	900	0	52"
"2025.02.24	15:45:00	96077.18	96077.18	96044.30	96045.27	900	0	52"
"2025.02.24	16:00:00	96045.21	96055.44	96018.88	96040.61	900	0	52"
"2025.02.24	16:15:00	96040.55	96040.55	96000.17	96003.29	900	0	52"
"2025.02.24	16:30:00	96003.23	96050.47	95991.59	96028.51	900	0	52"
"2025.02.24	16:45:00	96028.45	96104.01	96017.59	96090.33	900	0	52"
"2025.02.24	17:00:00	96090.27	96138.90	96088.65	96124.85	900	0	52"
"2025.02.24	17:15:00	96124.79	96144.58	96115.15	96125.86	900	0	52"
"2025.02.24	17:30:00	96125.80	96125.80	96079.36	96101.35	900	0	52"
"2025.02.24	17:45:00	96101.29	96146.15	96100.51	96128.21	900	0	52"
"2025.02.24	18:00:00	96128.15	96185.18	96128.15	96168.44	900	0	52"
"2025.02.24	18:15:00	96168.38	96175.84	96130.64	96160.30	900	0	52"
"2025.02.24	18:30:00	96160.24	96186.00	96121.90	96171.12	900	0	52"
"2025.02.24	18:45:00	96171.06	96171.06	96144.78	96145.58	900	0	52"
"2025.02.24	19:00:00	96145.52	96176.23	96142.22	96145.56	900	0	52"
"2025.02.24	19:15:00	96145.50	96145.50	96091.56	96091.56	900	0	52"
"2025.02.24	19:30:00	96091.50	96092.24	96067.38	96071.72	900	0	52"
"2025.02.24	19:45:00	96071.66	96109.22	96047.00	96106.31	900	0	52"
"2025.02.24	20:00:00	96106.25	96137.95	96087.37	96087.37	900	0	52"
"2025.02.24	20:15:00	96087.31	96087.31	96050.95	96071.33	900	0	52"
"2025.02.24	20:30:00	96095.42	96152.30	96069.68	96142.76	900	0	52"
"2025.02.24	20:45:00	96142.70	96142.70	96108.28	96108.28	900	0	52"
"2025.02.24	21:00:00	96108.22	96140.26	96092.14	96117.82	900	0	52"
"2025.02.24	21:15:00	96117.76	96154.76	96114.88	96117.14	900	0	52"
"2025.02.24	21:30:00	96117.08	96131.41	96094.57	96094.57	900	0	52"
"2025.02.24	21:45:00	96094.51	96094.51	96059.11	96059.11	900	0	52"
"2025.02.24	22:00:00	96059.05	96059.05	96005.59	96018.16	900	0	52"
"2025.02.24	22:15:00	96018.10	96019.07	95984.56	95998.73	900	0	52"
"2025.02.24	22:30:00	95998.67	96012.65	95961.89	95961.89	900	0	52"
"2025.02.24	22:45:00	95961.83	95989.65	95958.11	95963.64	900	0	52"
"2025.02.24	23:00:00	95963.58	96017.72	95962.92	95970.50	900	0	52"
"2025.02.24	23:15:00	95970.44	96025.56	95962.75	96018.90	900	0	52"
"2025.02.24	23:30:00	96018.84	96077.86	95995.03	96072.94	900	0	52"
"2025.02.24	23:45:00	96072.88	96150.12	96065.98	96147.84	900	0	52"
"2025.02.25	00:00:00	96147.78	96160.45	96116.40	96142.75	900	0	52"
"2025.02.25	00:15:00	96142.69	96153.69	96123.03	96123.03	900	0	52"
"2025.02.25	00:30:00	96122.97	96186.70	96107.43	96171.64	900	0	52"
"2025.02.25	00:45:00	96171.58	96219.24	96167.38	96179.52	900	0	52"
"2025.02.25	01:00:00	96179.46	96203.87	96163.32	96188.39	900	0	52"
"2025.02.25	01:15:00	96188.33	96188.33	96139.25	96147.71	900	0	52"
"2025.02.25	01:30:00	96147.65	96164.94	96123.30	96123.30	900	0	52"
"2025.02.25	01:45:00	96123.24	96194.14	96118.02	96161.80	900	0	52"
"2025.02.25	02:00:00	96161.74	96161.74	96107.80	96107.80	900	0	52"
"2025.02.25	02:15:00	96107.74	96107.74	96053.80	96053.80	900	0	52"
"2025.02.25	02:30:00	96053.74	96053.74	96015.40	96018.45	900	0	52"
"2025.02.25	02:45:00	96018.39	96043.22	95998.28	95998.28	900	0	52"
"2025.02.25	03:00:00	95998.22	95998.22	95968.04	95968.45	900	0	52"
"2025.02.25	03:15:00	95968.39	95968.39	95931.61	95940.26	900	0	52"
"2025.02.25	03:30:00	95940.20	95958.80	95905.88	95905.88	900	0	52"
"2025.02.25	03:45:00	95905.82	95905.82	95870.68	95898.78	900	0	52"
"2025.02.25	04:00:00	95898.72	95930.48	95891.28	95925.80	900	0	52"
"2025.02.25	04:15:00	95925.74	95925.74	95871.80	95871.80	900	0	52"
"2025.02.25	04:30:00	95871.74	95871.74	95817.80	95817.80	900	0	52"
"2025.02.25	04:45:00	95817.74	95823.90	95785.50	95795.18	900	0	52"
"2025.02.25	05:00:00	95795.12	95795.12	95741.18	95741.18	900	0	52"
"2025.02.25	05:15:00	95741.12	95767.23	95716.35	95731.11	900	0	52"
"2025.02.25	05:30:00	95731.05	95853.86	95727.39	95826.62	900	0	52"
"2025.02.25	05:45:00	95826.56	95826.56	95787.20	95805.81	900	0	52"
"2025.02.25	06:00:00	95805.75	95805.75	95751.81	95751.81	900	0	52"
"2025.02.25	06:15:00	95751.75	95809.01	95750.13	95807.51	900	0	52"
"2025.02.25	06:30:00	95807.45	95807.45	95760.77	95776.95	900	0	52"
"2025.02.25	06:45:00	95776.89	95789.83	95753.09	95753.09	900	0	52"
"2025.02.25	07:00:00	95753.03	95759.94	95721.65	95738.46	900	0	52"
"2025.02.25	07:15:00	95738.40	95759.30	95715.38	95746.71	900	0	52"
"2025.02.25	07:30:00	95774.45	95789.53	95760.31	95760.31	900	0	52"
"2025.02.25	07:45:00	95760.25	95788.30	95732.59	95766.10	900	0	52"
"2025.02.25	08:00:00	95766.04	95766.04	95712.10	95712.10	900	0	52"
"2025.02.25	08:15:00	95712.04	95756.21	95696.14	95751.17	900	0	52"
"2025.02.25	08:30:00	95751.11	95793.24	95739.89	95783.82	900	0	52"
"2025.02.25	08:45:00	95783.76	95790.88	95753.08	95753.08	900	0	52"
"2025.02.25	09:00:00	95753.02	95753.02	95709.34	95742.19	900	0	52"
"2025.02.25	09:15:00	95742.13	95757.83	95730.55	95740.15	900	0	52"
"2025.02.25	09:30:00	95740.09	95777.21	95730.17	95730.17	900	0	52"
"2025.02.25	09:45:00	95730.11	95777.92	95712.29	95744.02	900	0	52"
"2025.02.25	10:00:00	95743.96	95743.96	95690.02	95690.02	900	0	52"
"2025.02.25	10:15:00	95689.96	95701.70	95655.22	95693.48	900	0	52"
"2025.02.25	10:30:00	95693.42	95725.32	95687.90	95702.88	900	0	52"
"2025.02.25	10:45:00	95702.82	95702.82	95648.88	95648.88	900	0	52"
"2025.02.25	11:00:00	95648.82	95663.76	95631.60	95640.84	900	0	52"
"2025.02.25	11:15:00	95640.78	95640.78	95607.44	95623.59	900	0	52"
"2025.02.25	11:30:00	95623.53	95683.95	95616.50	95672.07	900	0	52"
"2025.02.25	11:45:00	95672.01	95672.01	95630.13	95651.99	900	0	52"
"2025.02.25	12:00:00	95651.93	95654.41	95611.21	95611.21	900	0	52"
"2025.02.25	12:15:00	95611.15	95620.79	95571.05	95616.31	900	0	52"
"2025.02.25	12:30:00	95616.25	95616.25	95562.31	95562.31	900	0	52"
"2025.02.25	12:45:00	95562.25	95565.92	95535.85	95538.56	900	0	52"
"2025.02.25	13:00:00	95538.50	95550.12	95516.42	95518.32	900	0	52"
"2025.02.25	13:15:00	95518.26	95561.13	95505.75	95560.23	900	0	52"
"2025.02.25	13:30:00	95560.17	95560.17	95506.23	95506.23	900	0	52"
"2025.02.25	13:45:00	95506.17	95506.17	95452.23	95452.23	900	0	52"
"2025.02.25	14:00:00	95452.17	95452.17	95404.29	95417.34	900	0	52"
"2025.02.25	14:15:00	95417.28	95486.17	95415.78	95436.73	900	0	52"
"2025.02.25	14:30:00	95436.67	95436.67	95385.07	95401.42	900	0	52"
"2025.02.25	14:45:00	95401.36	95413.64	95381.80	95394.98	900	0	52"
"2025.02.25	15:00:00	95394.92	95430.76	95391.56	95412.04	900	0	52"
"2025.02.25	15:15:00	95411.98	95424.04	95378.56	95401.03	900	0	52"
"2025.02.25	15:30:00	95400.97	95416.98	95384.53	95389.20	900	0	52"
"2025.02.25	15:45:00	95389.14	95469.44	95373.96	95465.84	900	0	52"
"2025.02.25	16:00:00	95465.78	95465.78	95411.84	95411.84	900	0	52"
"2025.02.25	16:15:00	95411.78	95472.04	95405.00	95447.62	900	0	52"
"2025.02.25	16:30:00	95447.56	95447.56	95412.73	95412.73	900	0	52"
"2025.02.25	16:45:00	95412.67	95412.67	95371.28	95371.28	900	0	52"
"2025.02.25	17:00:00	95371.22	95381.27	95338.85	95367.53	900	0	52"
"2025.02.25	17:15:00	95367.47	95367.47	95321.39	95349.13	900	0	52"
"2025.02.25	17:30:00	95349.07	95405.13	95347.87	95398.17	900	0	52"
"2025.02.25	17:45:00	95398.11	95436.46	95394.99	95411.50	900	0	52"
"2025.02.25	18:00:00	95411.44	95411.44	95377.40	95377.40	900	0	52"
"2025.02.25	18:15:00	95377.34	95377.34	95323.40	95323.40	900	0	52"
"2025.02.25	18:30:00	95323.34	95328.23	95306.27	95310.90	900	0	52"
"2025.02.25	18:45:00	95310.84	95330.57	95275.44	95319.71	900	0	52"
"2025.02.25	19:00:00	95319.65	95357.43	95301.99	95357.19	900	0	52"
"2025.02.25	19:15:00	95357.13	95357.13	95320.35	95338.61	900	0	52"
"2025.02.25	19:30:00	95338.55	95338.61	95298.23	95298.23	900	0	52"
"2025.02.25	19:45:00	95298.17	95374.15	95297.21	95365.89	900	0	52"
"2025.02.25	20:00:00	95365.83	95365.83	95326.89	95341.03	900	0	52"
"2025.02.25	20:15:00	95340.97	95344.82	95312.59	95343.32	900	0	52"
"2025.02.25	20:30:00	95343.26	95388.70	95340.32	95362.01	900	0	52"
"2025.02.25	20:45:00	95361.95	95388.36	95336.51	95367.06	900	0	52"
"2025.02.25	21:00:00	95367.00	95367.91	95322.72	95358.31	900	0	52"
"2025.02.25	21:15:00	95358.25	95358.25	95306.77	95332.29	900	0	52"
"2025.02.25	21:30:00	95332.23	95367.72	95324.01	95341.92	900	0	52"
"2025.02.25	21:45:00	95341.86	95367.67	95325.84	95340.97	900	0	52"
"2025.02.25	22:00:00	95340.91	95340.91	95293.75	95312.10	900	0	52"
"2025.02.25	22:15:00	95312.04	95312.04	95258.10	95258.10	900	0	52"
"2025.02.25	22:30:00	95258.04	95277.18	95246.62	95246.62	900	0	52"
"2025.02.25	22:45:00	95246.56	95255.77	95222.50	95225.95	900	0	52"
"2025.02.25	23:00:00	95225.89	95225.89	95178.07	95186.54	900	0	52"
"2025.02.25	23:15:00	95186.48	95187.48	95152.56	95152.56	900	0	52"
"2025.02.25	23:30:00	95152.50	95185.06	95140.56	95169.11	900	0	52"
"2025.02.25	23:45:00	95169.05	95170.11	95130.95	95154.33	900	0	52"
"2025.02.26	00:00:00	95154.27	95190.56	95149.20	95184.14	900	0	52"
"2025.02.26	00:15:00	95184.08	95187.57	95150.78	95173.53	900	0	52"
"2025.02.26	00:30:00	95173.47	95185.82	95152.05	95163.92	900	0	52"
"2025.02.26	00:45:00	95163.86	95163.86	95109.92	95109.92	900	0	52"
"2025.02.26	01:00:00	95109.86	95123.82	95090.04	95090.04	900	0	52"
"2025.02.26	01:15:00	95089.98	95089.98	95062.24	95072.70	900	0	52"
"2025.02.26	01:30:00	95072.64	95086.83	95057.70	95057.70	900	0	52"
"2025.02.26	01:45:00	95057.64	95081.46	95040.39	95073.18	900	0	52"
"2025.02.26	02:00:00	95073.12	95112.34	95052.66	95087.32	900	0	52"
"2025.02.26	02:15:00	95087.26	95087.26	95055.20	95055.20	900	0	52"
"2025.02.26	02:30:00	95055.14	95120.81	95054.18	95115.23	900	0	52"
"2025.02.26	02:45:00	95115.17	95129.42	95103.56	95103.56	900	0	52"
"2025.02.26	03:00:00	95103.50	95112.56	95076.98	95095.22	900	0	52"
"2025.02.26	03:15:00	95095.16	95119.02	95058.32	95112.72	900	0	52"
"2025.02.26	03:30:00	95112.66	95158.09	95106.48	95125.51	900	0	52"
"2025.02.26	03:45:00	95125.45	95135.35	95099.67	95099.67	900	0	52"
"2025.02.26	04:00:00	95099.61	95111.09	95082.15	95096.31	900	0	52"
"2025.02.26	04:15:00	95096.25	95148.42	95087.01	95143.02	900	0	52"
"2025.02.26	04:30:00	95142.96	95151.97	95124.48	95131.57	900	0	52"
"2025.02.26	04:45:00	95131.51	95165.08	95116.21	95146.90	900	0	52"
"2025.02.26	05:00:00	95146.84	95146.84	95109.22	95109.84	900	0	52"
"2025.02.26	05:15:00	95109.78	95109.78	95063.22	95078.15	900	0	52"
"2025.02.26	05:30:00	95078.09	95078.09	95024.15	95024.15	900	0	52"
"2025.02.26	05:45:00	95024.09	95048.93	95014.49	95033.22	900	0	52"
"2025.02.26	06:00:00	95033.16	95086.03	95032.92	95061.04	900	0	52"
"2025.02.26	06:15:00	95060.98	95060.98	95007.04	95007.04	900	0	52"
"2025.02.26	06:30:00	95006.98	95006.98	94956.70	94990.00	900	0	52"
"2025.02.26	06:45:00	94989.94	94989.94	94936.00	94936.00	900	0	52"
"2025.02.26	07:00:00	94935.94	94935.94	94882.42	94909.22	900	0	52"
"2025.02.26	07:15:00	94909.16	94909.16	94866.08	94873.75	900	0	52"
"2025.02.26	07:30:00	94873.69	94911.37	94839.61	94904.83	900	0	52"
"2025.02.26	07:45:00	94904.77	94904.77	94850.83	94850.83	900	0	52"
"2025.02.26	08:00:00	94850.77	94866.64	94840.44	94842.70	900	0	52"
"2025.02.26	08:15:00	94842.64	94881.73	94828.54	94872.41	900	0	52"
"2025.02.26	08:30:00	94872.35	94891.12	94838.32	94838.32	900	0	52"
"2025.02.26	08:45:00	94838.26	94838.26	94801.84	94803.36	900	0	52"
"2025.02.26	09:00:00	94803.30	94848.64	94801.62	94814.80	900	0	52"
"2025.02.26	09:15:00	94814.74	94890.41	94806.58	94870.25	900	0	52"
"2025.02.26	09:30:00	94870.19	94870.19	94838.90	94838.90	900	0	52"
"2025.02.26	09:45:00	94838.84	94863.07	94823.30	94854.31	900	0	52"
"2025.02.26	10:00:00	94854.25	94887.06	94833.31	94876.95	900	0	52"
"2025.02.26	10:15:00	94876.89	94895.02	94866.09	94875.07	900	0	52"
"2025.02.26	10:30:00	94875.01	94939.19	94871.59	94938.95	900	0	52"
"2025.02.26	10:45:00	94938.89	94962.41	94921.49	94921.49	900	0	52"
"2025.02.26	11:00:00	94921.43	94955.44	94908.59	94942.24	900	0	52"
"2025.02.26	11:15:00	94942.18	94962.66	94925.56	94929.60	900	0	52"
"2025.02.26	11:30:00	94929.54	94939.12	94895.38	94928.52	900	0	52"
"2025.02.26	11:45:00	94928.46	94961.39	94909.19	94947.47	900	0	52"
"2025.02.26	12:00:00	94947.41	94964.54	94922.78	94922.78	900	0	52"
"2025.02.26	12:15:00	94922.72	94938.56	94899.98	94899.98	900	0	52"
"2025.02.26	12:30:00	94899.92	94908.73	94869.85	94881.13	900	0	52"
"2025.02.26	12:45:00	94881.07	94945.30	94873.33	94930.37	900	0	52"
"2025.02.26	13:00:00	94930.31	94995.14	94897.85	94991.84	900	0	52"
"2025.02.26	13:15:00	94991.78	94993.13	94970.89	94970.89	900	0	52"
"2025.02.26	13:30:00	94970.83	94974.69	94944.86	94959.03	900	0	52"
"2025.02.26	13:45:00	94958.97	94958.97	94923.20	94923.20	900	0	52"
"2025.02.26	14:00:00	94923.14	94923.14	94882.73	94882.73	900	0	52"
"2025.02.26	14:15:00	94882.67	94883.16	94855.31	94856.64	900	0	52"
"2025.02.26	14:30:00	94856.58	94905.52	94850.40	94885.12	900	0	52"
"2025.02.26	14:45:00	94885.06	94923.30	94855.72	94920.48	900	0	52"
"2025.02.26	15:00:00	94920.42	94926.00	94890.42	94902.12	900	0	52"
"2025.02.26	15:15:00	94902.06	94902.06	94866.77	94882.24	900	0	52"
"2025.02.26	15:30:00	94882.18	94943.82	94876.84	94937.34	900	0	52"
"2025.02.26	15:45:00	94937.28	94952.82	94919.86	94932.00	900	0	52"
"2025.02.26	16:00:00	94931.94	94995.78	94928.40	94981.62	900	0	52"
"2025.02.26	16:15:00	94981.56	94989.62	94954.14	94972.82	900	0	52"
"2025.02.26	16:30:00	94972.76	94972.76	94935.98	94954.95	900	0	52"
"2025.02.26	16:45:00	94954.89	94954.89	94930.17	94932.97	900	0	52"
"2025.02.26	17:00:00	94932.91	94966.38	94921.93	94954.32	900	0	52"
"2025.02.26	17:15:00	94954.26	95020.12	94953.96	95010.22	900	0	52"
"2025.02.26	17:30:00	95010.16	95018.79	94968.27	94968.27	900	0	52"
"2025.02.26	17:45:00	94968.21	95012.20	94935.39	94995.10	900	0	52"
"2025.02.26	18:00:00	94995.04	95019.59	94972.13	94972.13	900	0	52"
"2025.02.26	18:15:00	94972.07	94972.07	94918.13	94918.13	900	0	52"
"2025.02.26	18:30:00	94918.07	94943.97	94914.05	94917.49	900	0	52"
"2025.02.26	18:45:00	94917.43	94917.43	94867.75	94881.55	900	0	52"
"2025.02.26	19:00:00	94881.49	94881.49	94827.55	94827.55	900	0	52"
"2025.02.26	19:15:00	94827.49	94827.49	94773.55	94773.55	900	0	52"
"2025.02.26	19:30:00	94773.49	94838.46	94767.43	94833.18	900	0	52"
"2025.02.26	19:45:00	94833.12	94851.16	94803.64	94803.64	900	0	52"
"2025.02.26	20:00:00	94803.58	94841.86	94797.58	94811.98	900	0	52"
"2025.02.26	20:15:00	94811.92	94811.92	94768.30	94782.13	900	0	52"
"2025.02.26	20:30:00	94782.07	94806.64	94767.79	94788.77	900	0	52"
"2025.02.26	20:45:00	94788.71	94788.71	94734.77	94734.77	900	0	52"
"2025.02.26	21:00:00	94734.71	94775.32	94723.55	94760.97	900	0	52"
"2025.02.26	21:15:00	94760.91	94760.91	94711.29	94741.47	900	0	52"
"2025.02.26	21:30:00	94741.41	94755.29	94719.31	94719.31	900	0	52"
"2025.02.26	21:45:00	94719.25	94789.60	94715.81	94787.92	900	0	52"
"2025.02.26	22:00:00	94787.86	94790.25	94750.66	94780.65	900	0	52"
"2025.02.26	22:15:00	94780.59	94780.59	94726.65	94726.65	900	0	52"
"2025.02.26	22:30:00	94726.59	94747.88	94713.93	94719.26	900	0	52"
"2025.02.26	22:45:00	94719.20	94719.20	94665.26	94665.26	900	0	52"
"2025.02.26	23:00:00	94665.20	94740.02	94662.38	94724.30	900	0	52"
"2025.02.26	23:15:00	94724.24	94738.42	94678.22	94732.36	900	0	52"
"2025.02.26	23:30:00	94732.30	94813.27	94726.54	94794.97	900	0	52"
"2025.02.26	23:45:00	94794.91	94794.91	94740.97	94740.97	900	0	52"
"2025.02.27	00:00:00	94740.91	94800.00	94728.07	94793.46	900	0	52"
